objective,valid_geo,valid_pos,valid_dd,formula_id
0.016992395592988856,0.031220791102113243,0.8333333333333334,-0.03819555700648347,F00612
0.01688267547277876,0.0243154088286849,0.8333333333333334,-0.011994345644868232,F02338
0.016853785168161255,0.025827909741980033,0.8333333333333334,-0.036638775219763886,F04242
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F00391
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F00571
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F00595
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F00799
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F00925
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01039
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01117
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01123
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01291
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01417
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01537
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F01855
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F02239
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F02341
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F03493
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04099
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04291
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04453
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04555
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04585
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04729
0.016845269907933398,0.025893524518489756,0.6666666666666666,-0.020928426150354507,F04849
0.01667316804312142,0.02290143256655682,0.6666666666666666,-0.025388957458111427,F02600
0.016580069815955625,0.026949928165009022,0.6666666666666666,-0.025460458737948888,F02538
0.0164418773738915,0.029835799163791647,0.5,-0.034032817841745944,F00117
