formula_id,months,geo,cum,pos,dd,ge7,min,max
F01007,60,0.0019243821627932128,0.12226837812801472,0.5,-0.5798321316488291,5,-0.22104148350552852,0.2841944020821086
F03155,60,0.001916326102273792,0.12172708471595084,0.48333333333333334,-0.4651514435435318,10,-0.14352753836956553,0.32494469568577833
F04010,60,0.0019158153437106341,0.12169277507852283,0.48333333333333334,-0.5991345365033579,8,-0.1245007503705129,0.31522514726914375
F01461,60,0.0019143507803064722,0.12159440038522673,0.48333333333333334,-0.5354326242554858,10,-0.12753708451599766,0.27296097938614683
F02631,60,0.0019135925387488058,0.12154347264883314,0.5333333333333333,-0.2535434643709612,4,-0.08584477349131478,0.21857336856531057
F01623,60,0.0019135518898760597,0.1215407425078101,0.48333333333333334,-0.45631193574048934,3,-0.09916162707728604,0.2559115591383229
F00660,60,0.001911666193779445,0.12141409879218723,0.5,-0.5164320105874144,7,-0.12278070442168579,0.13599817725757307
F03858,60,0.0019105181239930079,0.12133700108974255,0.6,-0.5788463324321798,7,-0.22104148350552852,0.28419440208210855
F01588,60,0.0019090456587495266,0.12123812650076893,0.5,-0.5554424491504111,10,-0.15185813523056801,0.33634093117321356
F03357,60,0.0019083562783822547,0.12119183823545332,0.4166666666666667,-0.590517123376661,5,-0.10604779098110285,0.3196881475889807
F02618,60,0.0019008099787226926,0.12068526675855118,0.4666666666666667,-0.5231283018744037,7,-0.1227920794714314,0.2005788634965323
F01488,60,0.0018978650291319218,0.12048763788614059,0.4666666666666667,-0.5092420412833967,6,-0.09378652147170545,0.2662691485537238
F04676,60,0.0018950912037752005,0.1203015241133687,0.48333333333333334,-0.3783557669993224,4,-0.10659177780250659,0.2553773079907739
F00828,60,0.0018826509491178807,0.1194672012807656,0.5,-0.5902972389578558,7,-0.22104148350552852,0.28419440208210855
F00669,60,0.0018802507845421589,0.1193063012609088,0.5166666666666667,-0.5125644037419614,4,-0.22104148350552852,0.28419440208210855
F00179,60,0.0018756045792539767,0.11899489784997153,0.48333333333333334,-0.6028192634479925,9,-0.13480047412840396,0.19202803870407126
F03062,60,0.0018685473822030927,0.1185220650925034,0.5166666666666667,-0.5501576109863255,6,-0.1339049004099443,0.3166813574339633
F03482,60,0.0018637534923995403,0.11820098616143682,0.4666666666666667,-0.43718919517330046,6,-0.1372521765796976,0.1784156480614584
F01851,60,0.0018571298809580293,0.1177575076253512,0.5,-0.42739234375121926,4,-0.08006266768126198,0.23013551860505038
F02352,60,0.001855217601257134,0.11762950466500777,0.5833333333333334,-0.5404992088413063,4,-0.22104148350552852,0.28419440208210855
F02314,60,0.001852431875960777,0.11744306135307436,0.38333333333333336,-0.318427216651037,2,-0.05106700579120875,0.18653076368301294
F03518,60,0.0018519936119431371,0.11741373195784255,0.5,-0.6038799087470593,7,-0.12218872985362758,0.23866544175035992
F03600,60,0.0018435327073355724,0.11684766175801853,0.5666666666666667,-0.5403929054967215,7,-0.12854963236482866,0.2572292822729407
F00718,60,0.0018429409524873105,0.11680808141550547,0.5333333333333333,-0.529010004530452,5,-0.11772203838972664,0.27228435349830327
F04872,60,0.001841282373949054,0.11669715244377143,0.48333333333333334,-0.5615416839169605,10,-0.11664636418015506,0.4246307790176825
F00368,60,0.001834277665020196,0.11622878332287168,0.55,-0.479760743231351,5,-0.13558075678237783,0.24637803372404524
F03605,60,0.0018324943891500688,0.11610957562283075,0.5333333333333333,-0.48520939245618233,5,-0.11583409285491236,0.1411904800443125
F04125,60,0.001828714522953693,0.11585694205230324,0.4666666666666667,-0.663011447667928,10,-0.12177132665011661,0.3795892700489241
F04919,60,0.0018224026802371501,0.11543520501041016,0.4166666666666667,-0.3791416019276427,4,-0.09002904516401397,0.1674468479703575
F00933,60,0.0018208919752310863,0.11533428780682886,0.5,-0.6039941699740862,6,-0.15697774309345755,0.25670310904301996
F02168,60,0.0018139318357564232,0.11486945672953763,0.48333333333333334,-0.5348193146816285,10,-0.15436457209310372,0.3460670142651335
F00705,60,0.0018061254331459694,0.11434833483697182,0.45,-0.5010984566887259,5,-0.22104148350552852,0.28419440208210855
F03525,60,0.0018036835323890956,0.11418537322295674,0.55,-0.616965199514989,9,-0.22104148350552852,0.28419440208210855
F01450,60,0.0018016616282321622,0.11405045805230496,0.4666666666666667,-0.6131167298330764,9,-0.16310690758691945,0.346135720492576
F00210,60,0.0017953843808316522,0.11363169984247423,0.4666666666666667,-0.6406987860686328,10,-0.1282718932136265,0.21642186617196735
F03689,60,0.0017792041139012874,0.1125530199552971,0.4666666666666667,-0.5811404470954982,9,-0.1251815148788235,0.31847445246384226
F00591,60,0.0017739636894877537,0.11220388012317328,0.4,-0.5073479122943789,8,-0.1024821478724685,0.25451954904934476
F04002,60,0.0017696083415026983,0.11191378991022138,0.5666666666666667,-0.508181634825539,8,-0.1370627676495404,0.21667055975872587
F04738,60,0.0017653739586927408,0.11163182797671167,0.5166666666666667,-0.6236107337472191,10,-0.22104148350552852,0.28419440208210855
F02006,60,0.0017643106357136836,0.1115610337556674,0.43333333333333335,-0.5885771828172731,7,-0.12218872985362758,0.2760324417094768
F03106,60,0.0017476826307786539,0.11045454625468376,0.5,-0.6718336943262253,13,-0.14665123368625563,0.41241301514658557
F03363,60,0.0017404665117425734,0.10997469670371318,0.5,-0.5388348782455065,9,-0.1413621752220967,0.1946393571439919
F04202,60,0.0017298479449702482,0.10926896567145006,0.45,-0.5859282456389552,9,-0.11946158759630651,0.32161278903214596
F03900,60,0.0017174367296819665,0.10844465089901778,0.48333333333333334,-0.43163530081195967,3,-0.10287465356681383,0.1315951734534369
F04076,60,0.0017143515701389378,0.10823983757847455,0.4166666666666667,-0.7383802364195864,10,-0.22104148350552852,0.445613536792165
F00826,60,0.0017137845504502953,0.10820219910517648,0.5,-0.6520509760229616,11,-0.15060182155399574,0.38268431600341585
F01877,60,0.0017068634497515922,0.10774288132265841,0.4666666666666667,-0.49932919861007097,10,-0.14279386227540317,0.26655463693942355
F04826,60,0.0017042046503591868,0.10756648028546945,0.48333333333333334,-0.6209094166115725,7,-0.12574278938103636,0.28500656876629543
F02310,60,0.0017014467767558676,0.10738353524399002,0.4666666666666667,-0.564934062329419,6,-0.1327434589750137,0.35507298575163476
F01011,60,0.0016996656974824342,0.107265402176417,0.5333333333333333,-0.42268541681670113,4,-0.10173571777251622,0.167768380199593
F01085,60,0.001695145111949483,0.10696562240396723,0.5166666666666667,-0.6035790479885441,6,-0.1574910023436332,0.33729313127090677
F04635,60,0.0016887358396733799,0.10654073235049699,0.4666666666666667,-0.5446306659447957,9,-0.22104148350552852,0.40656553155530306
F00680,60,0.001687663489346633,0.10646965866461655,0.5166666666666667,-0.5905223247170379,9,-0.1118379089266995,0.2906529191756404
F02364,60,0.0016815264293932011,0.10606299037507139,0.4166666666666667,-0.6963353015183207,8,-0.22104148350552852,0.28419440208210855
F04041,60,0.0016784967258252992,0.10586228322914937,0.4166666666666667,-0.34248633829656405,4,-0.057541403674578086,0.15065589757576023
F01941,60,0.0016708794170005269,0.10535782166112995,0.4666666666666667,-0.4760475602659746,4,-0.12893240678115098,0.4195232756099483
F04625,60,0.0016651708572478488,0.10497991666826012,0.5,-0.381438727639149,4,-0.10057631544959018,0.2398098638827278
F03825,60,0.0016645636445327314,0.10493972683978536,0.48333333333333334,-0.437302219292627,3,-0.09363064554404914,0.21951234106523895
F03902,60,0.0016609483340667744,0.10470046860903959,0.5,-0.3885803717472329,5,-0.11346567719890603,0.18339265611984903
F04228,60,0.001660914702588245,0.10469824314502274,0.5,-0.357330736079288,2,-0.10078427981671859,0.13442093577382805
F03990,60,0.001659420748085287,0.1045993895542272,0.5166666666666667,-0.5336402344992459,4,-0.10505718990636773,0.2859781371020807
F04317,60,0.0016508521700149736,0.10403258264499748,0.5,-0.466228119458843,10,-0.13277699027074466,0.19755595443588087
F04898,60,0.0016486511357272284,0.10388703156507884,0.4666666666666667,-0.4372548716479556,8,-0.1480671419656421,0.26622458137980154
F02896,60,0.001646434105389006,0.10374044176572128,0.5,-0.5297071622539483,8,-0.10153265635795701,0.1813457977569614
F00790,60,0.001644347861201447,0.10360251701351442,0.5666666666666667,-0.5802570406504052,5,-0.22104148350552852,0.3032264972340376
F00258,60,0.0016385207370285904,0.1032173668114762,0.5166666666666667,-0.5774816808225269,8,-0.22104148350552852,0.28419440208210855
F00867,60,0.001625858675535233,0.10238090947855971,0.48333333333333334,-0.48710035418026176,6,-0.13429216035259478,0.33234465878757147
F02742,60,0.0016240531729208283,0.1022616885681622,0.43333333333333335,-0.6095753866213024,6,-0.11234192090342597,0.3258303399862864
F02108,60,0.0016183561666628186,0.10188558708460982,0.43333333333333335,-0.5807893170286438,9,-0.16619050682379136,0.4995530165349572
F01498,60,0.0016113144296282416,0.10142088436650565,0.4166666666666667,-0.7282880222351202,12,-0.22104148350552852,0.28419440208210855
F00459,60,0.0016088009825878883,0.10125506207013224,0.5166666666666667,-0.5830113711900418,9,-0.22104148350552852,0.3124693643751986
F03728,60,0.0016012867367812573,0.10075946318408469,0.5,-0.5314970518293483,7,-0.1349910583395763,0.17538487228282681
F02927,60,0.001598757382175577,0.10059269001892535,0.5333333333333333,-0.6339629384601739,10,-0.22104148350552852,0.28419440208210855
F04617,60,0.0015913617160735,0.1001051988011128,0.48333333333333334,-0.5713729190115815,7,-0.19509513816225152,0.3710940759004761
F00914,60,0.001586124786162946,0.09976013081207102,0.5166666666666667,-0.5839214855908748,9,-0.14249697413878307,0.40588330524005767
F02075,60,0.001580133381929445,0.09936548008450385,0.4,-0.45264806990483686,7,-0.09540394904187025,0.2735377018089843
F00952,60,0.001578371805745687,0.09924947245782834,0.48333333333333334,-0.5450110831412741,9,-0.12496962642317662,0.3082359341288956
F04362,60,0.0015762984738763672,0.09911294975395268,0.43333333333333335,-0.3417752650222937,3,-0.04653777874925256,0.2690558200920654
F04953,60,0.0015675300257438588,0.09853575800195769,0.5166666666666667,-0.4647547916510387,8,-0.12205782169268735,0.20786982003569335
F02128,60,0.0015492748940187197,0.09733505197837178,0.38333333333333336,-0.7529430059715324,11,-0.22104148350552852,0.5685087996444135
F00436,60,0.0015371747161900364,0.09653989081741066,0.48333333333333334,-0.6180928772007943,10,-0.15107899610746856,0.21912689947061012
F00286,60,0.0015338270019113925,0.09631999641552569,0.5166666666666667,-0.6142849153760921,11,-0.22104148350552852,0.39375673757780344
F03749,60,0.0015267824651790441,0.09585741807861203,0.55,-0.7242464645126472,8,-0.14703401528347118,0.2625051157292834
F04089,60,0.0015264476574720796,0.0958354377643087,0.48333333333333334,-0.7153452334151953,11,-0.15886077677248084,0.519563108194081
F01722,60,0.0015221183699078154,0.09555125664342046,0.4,-0.7873004491073525,12,-0.22104148350552852,0.3073223803997143
F04689,60,0.0015155559987523476,0.0951206306396355,0.4666666666666667,-0.5739407659297813,7,-0.15819694225688433,0.30057070384404955
F04187,60,0.0015089169833626187,0.09468514457603416,0.5,-0.5165301884259466,6,-0.22104148350552852,0.28419440208210855
F01438,60,0.0015065591513077198,0.09453052361786973,0.5333333333333333,-0.6616769454095786,7,-0.22104148350552852,0.28419440208210855
F04739,60,0.0015060274086214009,0.09449565617862543,0.5,-0.45932322156042604,4,-0.09019465948088314,0.355904194414106
F02043,60,0.0014981510110377238,0.09397931281328376,0.4666666666666667,-0.6063598801792465,6,-0.1232172229534476,0.2767987239194082
F01322,60,0.0014976144141423163,0.09394414450325272,0.43333333333333335,-0.6078837042512908,8,-0.11861568119316798,0.29197470553007115
F02656,60,0.0014938987689624322,0.09370065335230016,0.5,-0.5100532968778324,8,-0.16488878784893626,0.18492058560266256
F00369,60,0.0014926376742330318,0.09361802425806443,0.48333333333333334,-0.6964259753553667,8,-0.15022772456507835,0.4537667287542978
F00247,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F00475,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F00553,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F00727,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F00913,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F00919,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F01069,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F01135,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F01627,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F01951,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F02215,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F02671,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03025,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03037,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03157,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03199,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03541,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F03883,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F04003,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F04057,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F04219,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F04921,60,0.0014919350781978737,0.09357199162094987,0.5666666666666667,-0.49985160837730747,5,-0.09489135824530677,0.2559469419206003
F04958,60,0.001491832387949222,0.09356526372812568,0.48333333333333334,-0.4565767312102593,9,-0.1502096372252494,0.25309459497930076
F02529,60,0.001491230529981857,0.09352583299425299,0.48333333333333334,-0.39725028205547364,3,-0.09425768540600919,0.12946262917666648
F01070,60,0.0014902364441115809,0.09346070850494814,0.5333333333333333,-0.6552399602750127,8,-0.17415177631188797,0.28974897402411404
